aiuc1:aiuc1-req-a003	Limit AI agent data collection	skos:relatedMatch	ibm-risk-atlas:atlas-sharing-info-user-agentic	Sharing IP/PI/confidential information with user	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a004	Protect IP and trade secrets	skos:closeMatch	ibm-risk-atlas:atlas-confidential-data-in-prompt	Confidential data in prompt	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a004	Protect IP and trade secrets	skos:closeMatch	ibm-risk-atlas:atlas-confidential-information-in-data	Confidential information in data	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a005	Prevent cross-customer data exposure	skos:closeMatch	ibm-risk-atlas:atlas-revealing-confidential-information	Revealing confidential information	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a004	Protect IP and trade secrets	skos:relatedMatch	ibm-risk-atlas:atlas-ip-information-in-prompt	IP information in prompt	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a004	Protect IP and trade secrets	skos:relatedMatch	ibm-risk-atlas:atlas-prompt-leaking	Prompt leaking	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a004	Protect IP and trade secrets	skos:relatedMatch	ibm-risk-atlas:atlas-sharing-info-tools-agentic	Sharing IP/PI/confidential information with tools	semapv:SemanticSimilarityThresholdMatching	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a005	Prevent cross-customer data exposure	skos:relatedMatch	ibm-risk-atlas:atlas-confidential-information-in-data	Confidential information in data	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a005	Prevent cross-customer data exposure	skos:relatedMatch	ibm-risk-atlas:atlas-exposing-personal-information	Exposing personal information	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a005	Prevent cross-customer data exposure	skos:relatedMatch	ibm-risk-atlas:atlas-membership-inference-attack	Membership inference attack	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a005	Prevent cross-customer data exposure	skos:relatedMatch	ibm-risk-atlas:atlas-reidentification	Reidentification	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a005	Prevent cross-customer data exposure	skos:relatedMatch	ibm-risk-atlas:atlas-personal-information-in-data	Personal information in data	semapv:SemanticSimilarityThresholdMatching	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a006	Prevent PII leakage	skos:closeMatch	ibm-risk-atlas:atlas-exposing-personal-information	Exposing personal information	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a006	Prevent PII leakage	skos:closeMatch	ibm-risk-atlas:atlas-personal-information-in-data	Personal information in data	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a006	Prevent PII leakage	skos:closeMatch	ibm-risk-atlas:atlas-personal-information-in-prompt	Personal information in prompt	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a007	Prevent IP violations	skos:closeMatch	ibm-risk-atlas:atlas-copyright-infringement	Copyright infringement	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a007	Prevent IP violations	skos:relatedMatch	ibm-risk-atlas:atlas-data-usage-rights	Data usage rights restrictions	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a007	Prevent IP violations	skos:relatedMatch	ibm-risk-atlas:atlas-model-usage-rights	Model usage rights restrictions	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a007	Prevent IP violations	skos:closeMatch	ibm-risk-atlas:atlas-generated-content-ownership	Generated content ownership and IP	semapv:SemanticSimilarityThresholdMatching	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b001	Third-party testing of adversarial robustness	skos:closeMatch	ibm-risk-atlas:atlas-prompt-injection	Prompt injection attack	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b001	Third-party testing of adversarial robustness	skos:closeMatch	ibm-risk-atlas:atlas-jailbreaking	Jailbreaking	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b001	Third-party testing of adversarial robustness	skos:closeMatch	ibm-risk-atlas:atlas-evasion-attack	Evasion attack	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b001	Third-party testing of adversarial robustness	skos:relatedMatch	ibm-risk-atlas:atlas-direct-instructions-attack	Direct instructions attack	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b001	Third-party testing of adversarial robustness	skos:relatedMatch	ibm-risk-atlas:atlas-indirect-instructions-attack	Indirect instructions attack	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b002	Detect adversarial input	skos:closeMatch	ibm-risk-atlas:atlas-prompt-injection	Prompt injection attack	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b002	Detect adversarial input	skos:closeMatch	ibm-risk-atlas:atlas-evasion-attack	Evasion attack	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b002	Detect adversarial input	skos:relatedMatch	ibm-risk-atlas:atlas-social-hacking-attack	Social hacking attack	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b002	Detect adversarial input	skos:relatedMatch	ibm-risk-atlas:atlas-context-overload-attack	Context overload attack	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b002	Detect adversarial input	skos:relatedMatch	ibm-risk-atlas:atlas-jailbreaking	Jailbreaking	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b003	Manage public release of technical details	skos:relatedMatch	ibm-risk-atlas:atlas-prompt-leaking	Prompt leaking	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b003	Manage public release of technical details	skos:relatedMatch	ibm-risk-atlas:atlas-extraction-attack	Extraction attack	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b004	Prevent AI endpoint scraping	skos:closeMatch	ibm-risk-atlas:atlas-extraction-attack	Extraction attack	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b004	Prevent AI endpoint scraping	skos:relatedMatch	ibm-risk-atlas:atlas-membership-inference-attack	Membership inference attack	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b004	Prevent AI endpoint scraping	skos:relatedMatch	ibm-risk-atlas:atlas-attribute-inference-attack	Attribute inference attack	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b004	Prevent AI endpoint scraping	skos:relatedMatch	ibm-risk-atlas:atlas-prompt-leaking	Prompt leaking	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b002	Detect adversarial input	skos:closeMatch	ibm-risk-atlas:atlas-jailbreaking	Jailbreaking	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b005	Implement real-time input filtering	skos:relatedMatch	ibm-risk-atlas:atlas-direct-instructions-attack	Direct instructions attack	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b005	Implement real-time input filtering	skos:relatedMatch	ibm-risk-atlas:atlas-social-hacking-attack	Social hacking attack	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b002	Detect adversarial input	skos:relatedMatch	ibm-risk-atlas:atlas-indirect-instructions-attack	Indirect instructions attack	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b006	Prevent unauthorized AI agent actions	skos:closeMatch	ibm-risk-atlas:atlas-unauthorized-use-agentic	Unauthorized use	semapv:SemanticSimilarityThresholdMatching	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b006	Prevent unauthorized AI agent actions	skos:closeMatch	ibm-risk-atlas:atlas-misaligned-actions-agentic	Misaligned actions	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b006	Prevent unauthorized AI agent actions	skos:relatedMatch	ibm-risk-atlas:atlas-exploit-trust-mismatch-agentic	Exploit trust mismatch	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-d003	Restrict unsafe tool calls	skos:relatedMatch	ibm-risk-atlas:atlas-external-resources-attack-agentic	Attack on AI agents’ external resources	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b007	Enforce user access privileges to AI systems	skos:relatedMatch	ibm-risk-atlas:atlas-unauthorized-use-agentic	Unauthorized use	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b007	Enforce user access privileges to AI systems	skos:relatedMatch	ibm-risk-atlas:atlas-exploit-trust-mismatch-agentic	Exploit trust mismatch	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b008	Protect model deployment environment	skos:relatedMatch	ibm-risk-atlas:atlas-data-poisoning	Data poisoning	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b008	Protect model deployment environment	skos:relatedMatch	ibm-risk-atlas:atlas-unauthorized-use-agentic	Unauthorized use	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b008	Protect model deployment environment	skos:relatedMatch	ibm-risk-atlas:atlas-external-resources-attack-agentic	Attack on AI agents’ external resources	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b009	Limit output over-exposure	skos:relatedMatch	ibm-risk-atlas:atlas-revealing-confidential-information	Revealing confidential information	semapv:SemanticSimilarityThresholdMatching	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-a006	Prevent PII leakage	skos:relatedMatch	ibm-risk-atlas:atlas-exposing-personal-information	Exposing personal information	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-b009	Limit output over-exposure	skos:relatedMatch	ibm-risk-atlas:atlas-prompt-leaking	Prompt leaking	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c001	Define AI risk taxonomy	skos:relatedMatch	ibm-risk-atlas:atlas-incorrect-risk-testing	Incorrect risk testing	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c001	Define AI risk taxonomy	skos:relatedMatch	ibm-risk-atlas:atlas-unrepresentative-risk-testing	Unrepresentative risk testing	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c001	Define AI risk taxonomy	skos:relatedMatch	ibm-risk-atlas:atlas-lack-of-testing-diversity	Lack of testing diversity	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-e010	Define AI risk taxonomy	skos:relatedMatch	ibm-risk-atlas:atlas-incomplete-usage-definition	Incomplete usage definition	semapv:SemanticSimilarityThresholdMatching	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c002	Conduct pre-deployment testing	skos:relatedMatch	ibm-risk-atlas:atlas-incorrect-risk-testing	Incorrect risk testing	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c002	Conduct pre-deployment testing	skos:relatedMatch	ibm-risk-atlas:atlas-incomplete-ai-agent-evaluation-agentic	Incomplete AI agent evaluation	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c002	Conduct pre-deployment testing	skos:relatedMatch	ibm-risk-atlas:atlas-lack-of-testing-diversity	Lack of testing diversity	semapv:SemanticSimilarityThresholdMatching	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c002	Conduct pre-deployment testing	skos:relatedMatch	ibm-risk-atlas:atlas-unrepresentative-risk-testing	Unrepresentative risk testing	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c003	Prevent harmful outputs	skos:closeMatch	ibm-risk-atlas:atlas-harmful-output	Harmful output	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c003	Prevent harmful outputs	skos:closeMatch	ibm-risk-atlas:atlas-toxic-output	Toxic output	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c003	Prevent harmful outputs	skos:relatedMatch	ibm-risk-atlas:atlas-decision-bias	Decision bias	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c003	Prevent harmful outputs	skos:relatedMatch	ibm-risk-atlas:atlas-output-bias	Output bias	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c003	Prevent harmful outputs	skos:relatedMatch	ibm-risk-atlas:atlas-spreading-disinformation	Spreading disinformation	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-f001	Prevent AI cyber misuse	skos:relatedMatch	ibm-risk-atlas:atlas-dangerous-use	Dangerous use	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-f002	Prevent catastrophic misuse	skos:relatedMatch	ibm-risk-atlas:atlas-dangerous-use	Dangerous use	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c004	Prevent out-of-scope outputs	skos:relatedMatch	ibm-risk-atlas:atlas-improper-usage	Improper usage	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-e010	Define AI risk taxonomy	skos:relatedMatch	ibm-risk-atlas:atlas-incomplete-usage-definition	Incomplete usage definition	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-d001	Prevent hallucinated outputs	skos:relatedMatch	ibm-risk-atlas:atlas-incomplete-advice	Incomplete advice	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c005	Prevent customer-defined high risk outputs	skos:closeMatch	ibm-risk-atlas:atlas-harmful-output	Harmful output	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-f001	Prevent AI cyber misuse	skos:closeMatch	ibm-risk-atlas:atlas-dangerous-use	Dangerous use	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-f002	Prevent catastrophic misuse	skos:closeMatch	ibm-risk-atlas:atlas-dangerous-use	Dangerous use	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c005	Prevent customer-defined high risk outputs	skos:relatedMatch	ibm-risk-atlas:atlas-harmful-code-generation	Harmful code generation	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c006	Prevent output vulnerabilities	skos:closeMatch	ibm-risk-atlas:atlas-harmful-code-generation	Harmful code generation	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c007	Flag high risk outputs	skos:relatedMatch	ibm-risk-atlas:atlas-over-or-under-reliance	Over- or under-reliance	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c007	Flag high risk outputs	skos:relatedMatch	ibm-risk-atlas:atlas-over-or-under-reliance-on-ai-agents-agentic	Over- or under-reliance on AI agents	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c008	Monitor AI risk categories	skos:relatedMatch	ibm-risk-atlas:atlas-incorrect-risk-testing	Incorrect risk testing	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c009	Enable real-time feedback and intervention	skos:relatedMatch	ibm-risk-atlas:atlas-over-or-under-reliance	Over- or under-reliance	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c009	Enable real-time feedback and intervention	skos:relatedMatch	ibm-risk-atlas:atlas-over-or-under-reliance-on-ai-agents-agentic	Over- or under-reliance on AI agents	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c009	Enable real-time feedback and intervention	skos:relatedMatch	ibm-risk-atlas:atlas-impact-human-agency-agentic	AI agents' impact on human agency	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c010	Third-party testing for harmful outputs	skos:closeMatch	ibm-risk-atlas:atlas-harmful-output	Harmful output	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c010	Third-party testing for harmful outputs	skos:closeMatch	ibm-risk-atlas:atlas-toxic-output	Toxic output	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c010	Third-party testing for harmful outputs	skos:relatedMatch	ibm-risk-atlas:atlas-decision-bias	Decision bias	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c010	Third-party testing for harmful outputs	skos:relatedMatch	ibm-risk-atlas:atlas-output-bias	Output bias	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c010	Third-party testing for harmful outputs	skos:relatedMatch	ibm-risk-atlas:atlas-unrepresentative-risk-testing	Unrepresentative risk testing	semapv:SemanticSimilarityThresholdMatching	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c011	Third-party testing for out-of-scope outputs	skos:relatedMatch	ibm-risk-atlas:atlas-improper-usage	Improper usage	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c011	Third-party testing for out-of-scope outputs	skos:relatedMatch	ibm-risk-atlas:atlas-incomplete-usage-definition	Incomplete usage definition	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c012	Third-party testing for customer-defined risk	skos:relatedMatch	ibm-risk-atlas:atlas-incorrect-risk-testing	Incorrect risk testing	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c012	Third-party testing for customer-defined risk	skos:relatedMatch	ibm-risk-atlas:atlas-lack-of-testing-diversity	Lack of testing diversity	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-c012	Third-party testing for customer-defined risk	skos:relatedMatch	ibm-risk-atlas:atlas-unrepresentative-risk-testing	Unrepresentative risk testing	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-d001	Prevent hallucinated outputs	skos:closeMatch	ibm-risk-atlas:atlas-hallucination	Hallucination	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-d001	Prevent hallucinated outputs	skos:relatedMatch	ibm-risk-atlas:atlas-poor-model-accuracy	Poor model accuracy	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-d001	Prevent hallucinated outputs	skos:relatedMatch	ibm-risk-atlas:atlas-unreliable-source-attribution	Unreliable source attribution	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-d003	Restrict unsafe tool calls	skos:relatedMatch	ibm-risk-atlas:atlas-function-calling-hallucination-agentic	Function calling hallucination	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-d004	Third-party testing of tool calls	skos:relatedMatch	ibm-risk-atlas:atlas-function-calling-hallucination-agentic	Function calling hallucination	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-d002	Third-party testing for hallucinations	skos:closeMatch	ibm-risk-atlas:atlas-hallucination	Hallucination	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-d002	Third-party testing for hallucinations	skos:relatedMatch	ibm-risk-atlas:atlas-poor-model-accuracy	Poor model accuracy	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-d003	Restrict unsafe tool calls	skos:closeMatch	ibm-risk-atlas:atlas-function-calling-hallucination-agentic	Function calling hallucination	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-d003	Restrict unsafe tool calls	skos:closeMatch	ibm-risk-atlas:atlas-misaligned-actions-agentic	Misaligned actions	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-d003	Restrict unsafe tool calls	skos:relatedMatch	ibm-risk-atlas:atlas-unauthorized-use-agentic	Unauthorized use	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-d003	Restrict unsafe tool calls	skos:relatedMatch	ibm-risk-atlas:atlas-redundant-actions-agentic	Redundant actions	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-d004	Third-party testing of tool calls	skos:closeMatch	ibm-risk-atlas:atlas-function-calling-hallucination-agentic	Function calling hallucination	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-d004	Third-party testing of tool calls	skos:relatedMatch	ibm-risk-atlas:atlas-incomplete-ai-agent-evaluation-agentic	Incomplete AI agent evaluation	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-d004	Third-party testing of tool calls	skos:relatedMatch	ibm-risk-atlas:atlas-misaligned-actions-agentic	Misaligned actions	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-e001	AI failure plan for security breaches	skos:relatedMatch	ibm-risk-atlas:atlas-mitigation-maintenance-agentic	Mitigation and maintenance	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-e001	AI failure plan for security breaches	skos:relatedMatch	ibm-risk-atlas:atlas-legal-accountability	Legal accountability	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-e002	AI failure plan for harmful outputs	skos:relatedMatch	ibm-risk-atlas:atlas-harmful-output	Harmful output	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-e002	AI failure plan for harmful outputs	skos:relatedMatch	ibm-risk-atlas:atlas-legal-accountability	Legal accountability	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-e002	AI failure plan for harmful outputs	skos:relatedMatch	ibm-risk-atlas:atlas-mitigation-maintenance-agentic	Mitigation and maintenance	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-e003	AI failure plan for hallucinations	skos:closeMatch	ibm-risk-atlas:atlas-hallucination	Hallucination	semapv:ManualMappingCuration	0.9	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-e003	AI failure plan for hallucinations	skos:relatedMatch	ibm-risk-atlas:atlas-legal-accountability	Legal accountability	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
aiuc1:aiuc1-req-e003	AI failure plan for hallucinations	skos:relatedMatch	ibm-risk-atlas:atlas-function-calling-hallucination-agentic	Function calling hallucination	semapv:ManualMappingCuration	0.8	elizabeth.daly@ie.ibm.com
